10000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
277	1	20942500	2360,64	224,3	0	0	0	0	0	0	769907	679	60	93	2108	18488	48250	0
278	1	19800000	1938,87	248,5	0	0	0	0	0	0	917294	547	47	66	1749	14892	50641	0
279	1	17497500	1475,65	198,9	0	0	0	0	0	0	989467	369	46	39	1283	11595	49230	0
280	1	14244300	1094,84	156,6	0	0	0	0	0	0	954151	274	26	38	798	8520	43817	0
281	1	10565800	767,261	107,8	0	0	0	0	0	0	818744	202	32	19	604	5876	35660	0
282	1	7080720	506,022	110,1	0	0	0	0	0	0	620104	131	42	22	452	3926	26349	0
283	1	4255380	372,088	48,68	0	0	0	0	0	0	416509	94	36	16	389	2829	17127	0
284	1	2273480	261,356	25,09	0	0	0	0	0	0	244249	84	28	13	310	2084	10573	0
285	1	1085640	222,955	20,1	0	0	0	0	0	0	125321	87	28	9	298	1669	6059	0
286	1	467820	210,193	10,96	0	0	0	0	0	0	56749	85	27	21	311	1596	3722	0
287	1	190413	196,931	7,198	0	0	0	0	0	0	22417	84	20	16	288	1521	2494	0
288	1	85454,2	182,496	0	0	0	0	0	0	0	8466	102	26	7	273	1440	2127	0
289	1	50635,1	199,536	12,91	0	0	0	0	0	0	3477	79	35	20	280	1509	1983	0
290	1	40468,8	188,477	6,792	0	0	0	0	0	0	1939	91	24	18	264	1455	1931	0
291	1	36995	191,513	0	0	0	0	0	0	0	1506	108	24	15	253	1415	1819	0
292	1	36784,1	177,723	0	0	0	0	0	0	0	1385	78	27	15	299	1364	1841	0
293	1	36722,5	192,207	16,4	0	0	0	0	0	0	1453	83	26	15	277	1376	1886	0
294	1	36481,4	179,243	8,515	0	0	0	0	0	0	1454	88	33	16	294	1429	1936	0
295	1	36671,7	193,115	6,442	0	0	0	0	0	0	1403	96	29	23	261	1403	1879	0
296	1	36236,4	188,787	0	0	0	0	0	0	0	1443	85	32	13	268	1470	1811	0
297	1	35071,5	180,768	0	0	0	0	0	0	0	1302	79	22	17	276	1407	1736	0
298	1	35699,4	184,046	0	0	0	0	0	0	0	1324	92	32	25	293	1362	1839	0
299	1	35956,3	178,101	1,226	0	0	0	0	0	0	1350	100	25	14	260	1340	1834	0
300	1	34806,9	178,044	0	0	0	0	0	0	0	1324	68	18	24	246	1332	1710	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMM:	1962340000	411228	9111	60	555,5	0	0	0	0	12830419	334130	77819	164902	878518	2970981	4181441	0	
ZONE	MED			C10	C11	N12	N13	O13	O14	O15	F17	F18						
1	1			312	799	0	335	4	106	1799	0	0						
2	1			334	806	0	306	6	101	1825	2	0						
3	1			320	774	0	304	3	79	1846	0	0						
4	1			342	738	0	327	5	107	1854	0	0						
5	1			329	857	0	322	1	95	1745	0	0						
6	1			321	813	0	342	5	91	1867	1	1						
7	1			365	781	0	354	5	93	1890	1	0						
8	1			299	788	0	354	4	102	1850	0	0						
9	1			289	857	0	347	1	97	1797	0	0						
10	1			321	830	0	364	6	94	1829	0	0						
11	1			312	836	0	323	2	103	1837	0	0						
12	1			334	801	0	321	4	105	1846	0	0						
13	1			356	794	0	331	3	111	1798	0	1						
14	1			360	779	1	358	1	90	1900	0	0						
15	1			321	809	0	371	5	85	1882	2	1						
16	1			345	801	0	358	3	91	1836	0	0						
17	1			327	763	0	338	2	92	1913	0	0						
18	1			346	809	1	372	2	98	1903	0	0						
19	1			319	803	0	370	4	88	1995	1	1						
20	1			336	828	0	343	1	91	1945	0	0						
21	1			326	792	0	344	3	111	1949	1	0						
22	1			326	808	0	362	5	97	1938	0	1						
23	1			335	789	0	365	3	89	2044	0	2						
24	1			319	823	0	345	4	108	1952	1	0						
25	1			357	812	0	347	4	99	1996	0	0						
26	1			339	841	0	361	1	96	1968	0	0						
27	1			361	861	0	379	2	107	1867	0	0						
28	1			304	827	0	345	2	103	1973	0	0						
29	1			312	805	0	361	3	119	1882	0	0						
30	1			335	853	0	334	4	100	1846	1	0						
31	1			338	854	0	344	2	93	1811	0	0						
32	1			345	849	0	334	1	88	1941	0	0						
33	1			324	874	0	358	2	102	2052	1	0						
34	1			323	837	0	360	1	91	1945	0	1						
35	1			326	868	0	360	7	105	1967	0	0						
36	1			336	853	0	354	4	108	1966	0	0						
37	1			339	817	0	345	4	88	1963	0	0						
38	1			343	821	0	368	5	102	1965	1	0						
39	1			349	815	0	360	0	104	1950	1	2						
40	1			326	804	0	362	3	93	2035	0	0						
41	1			327	803	0	331	2	99	1957	0	0						
42	1			345	847	0	343	2	111	1828	0	0						
43	1			332	846	0	341	1	99	1946	0	0						
44	1			326	830	1	351	3	101	1974	1	0						
45	1			358	827	0	351	3	98	1941	0	0						
46	1			292	867	0	376	5	127	1980	0	0						
47	1			323	856	0	369	6	126	1984	2	0						
48	1			362	833	0	355	6	104	1976	0	0						
49	1			318	824	0	361	2	101	1933	0	1						
50	1			381	849	0	382	2	100	1919	0	0						
51	1			337	779	0	331	6	102	1914	0	0						
52	1			334	790	0	344	2	95	2039	0	0						
53	1			341	801	0	318	4	96	1956	0	1						
54	1			305	833	0	368	2	92	2003	1	0						
55	1			293	784	0	372	5	115	1947	1	0						
56	1			324	846	0	344	1	88	1931	0	0						
57	1			368	812	0	350	0	96	1930	1	1						
58	1			348	848	0	346	3	101	1892	0	0						
59	1			325	831	0	372	3	103	1968	0	0						
60	1			332	829	0	351	0	99	2016	0	0						
61	1			336	824	0	362	2	116	1932	1	1						
62	1			350	835	0	357	6	92	1980	0	1						
63	1			320	782	0	352	4	103	2111	1	0						
64	1			311	844	0	366	2	94	1929	1	0						
65	1			295	818	0	353	0	104	2022	0	0						
66	1			316	895	1	362	6	104	2004	0	1						
67	1			348	798	0	353	3	93	1966	0	0						
68	1			363	826	0	358	2	98	2051	0	0						
69	1			322	867	0	377	3	103	2009	0	0						
70	1			341	838	0	400	1	91	1978	0	1						
71	1			330	851	0	387	3	96	1969	0	0						
72	1			338	860	0	373	3	117	2054	0	0						
73	1			318	872	1	334	1	97	1987	0	0						
74	1			328	788	0	354	2	113	2083	1	0						
75	1			360	871	0	343	2	109	1987	1	2						
76	1			307	845	0	351	2	113	1974	0	0						
77	1			325	896	0	338	1	112	2085	2	0						
78	1			291	826	0	392	7	93	1991	0	0						
79	1			315	807	0	393	1	125	2081	1	0						
80	1			302	863	0	377	5	120	2081	0	0						
81	1			360	807	0	365	5	95	1968	0	0						
82	1			300	870	0	374	0	93	2111	0	1						
83	1			337	841	1	350	4	95	2063	0	0						
84	1			302	826	0	325	6	88	1988	1	0						
85	1			337	851	0	342	6	134	2066	0	2						
86	1			342	835	0	370	4	104	1973	0	0						
87	1			326	818	0	375	1	100	2082	0	0						
88	1			312	840	0	333	1	103	2078	0	0						
89	1			364	783	0	355	7	101	1993	0	0						
90	1			312	857	0	383	3	100	2030	0	0						
91	1			345	839	0	356	4	105	2010	0	0						
92	1			292	845	0	370	5	103	2046	1	0						
93	1			346	818	0	344	3	118	1986	0	0						
94	1			341	845	0	346	3	102	2032	0	0						
95	1			322	883	0	356	4	81	2133	0	0						
96	1			315	847	0	390	4	102	2091	0	0						
97	1			338	832	0	353	5	111	1989	0	1						
98	1			329	816	0	375	6	124	2056	0	1						
99	1			296	836	0	397	2	112	2049	0	0						
100	1			343	785	0	377	1	96	1954	1	1						
101	1			311	829	0	333	9	77	2035	0	1						
102	1			318	828	0	411	1	97	2058	0	0						
103	1			311	788	0	393	3	108	2016	0	3						
104	1			319	860	0	356	2	101	1946	1	0						
105	1			316	894	0	358	4	108	2090	0	0						
106	1			337	768	0	365	1	84	2021	0	1						
107	1			314	872	0	387	3	105	1882	0	0						
108	1			312	749	1	374	1	95	1983	0	0						
109	1			328	808	0	346	6	108	1920	2	0						
110	1			355	822	0	373	3	89	2024	0	1						
111	1			307	831	0	343	3	101	2000	0	1						
112	1			325	874	0	347	1	110	2034	1	0						
113	1			314	809	0	349	1	99	2046	0	1						
114	1			311	800	0	376	4	106	2000	0	1						
115	1			313	769	0	331	6	106	2083	0	0						
116	1			359	821	0	341	2	104	2010	1	0						
117	1			326	816	0	365	2	101	2018	1	0						
118	1			319	816	0	365	4	107	1985	1	1						
119	1			337	833	0	371	5	89	1980	1	0						
120	1			354	836	0	343	5	105	1991	0	0						
121	1			285	768	0	365	2	87	1980	0	0						
122	1			330	868	0	367	7	99	2014	0	1						
123	1			308	848	0	347	1	98	2079	0	0						
124	1			309	858	0	372	1	98	2039	1	0						
125	1			299	805	0	353	4	137	2047	0	0						
126	1			312	810	1	359	5	102	2015	1	0						
127	1			313	820	0	350	6	97	2056	1	0						
128	1			299	919	0	365	3	95	2082	1	0						
129	1			320	835	0	358	3	108	2061	0	0						
130	1			307	810	0	401	2	104	2007	0	0						
131	1			325	852	0	367	2	96	2082	0	0						
132	1			334	861	0	354	3	99	2108	1	0						
133	1			348	849	0	333	1	102	2035	1	0						
134	1			329	793	0	343	3	106	2081	2	0						
135	1			295	840	0	374	4	107	2048	1	2						
136	1			318	841	0	366	2	94	2086	0	0						
137	1			327	872	0	363	3	97	2072	1	0						
138	1			322	845	0	363	4	119	2042	0	0						
139	1			316	834	0	342	2	106	2000	0	0						
140	1			300	821	0	365	4	98	2017	2	0						
141	1			315	830	0	301	3	104	1998	1	0						
142	1			309	776	0	377	5	89	1992	0	1						
143	1			340	877	1	358	3	115	2128	0	0						
144	1			310	802	0	398	3	100	1988	0	1						
145	1			277	821	0	331	2	92	2067	1	0						
146	1			312	804	0	361	5	90	2048	0	0						
147	1			318	883	1	393	6	119	2076	1	0						
148	1			322	827	0	382	1	94	2064	0	0						
149	1			322	818	0	335	0	94	2049	0	0						
150	1			349	840	0	349	6	98	2042	1	1						
151	1			319	787	2	390	0	114	1955	0	0						
152	1			305	839	0	368	3	95	2088	1	0						
153	1			331	823	0	357	3	102	2098	1	0						
154	1			299	780	0	326	1	106	2013	0	0						
155	1			321	814	0	342	7	98	2080	0	0						
156	1			340	799	0	369	5	108	2017	0	2						
157	1			326	795	0	365	4	92	2051	0	0						
158	1			315	839	0	354	3	132	2091	0	0						
159	1			298	813	0	334	1	121	2040	1	2						
160	1			337	834	1	346	4	98	2041	0	1						
161	1			316	852	0	378	4	84	2059	0	0						
162	1			308	797	0	360	8	117	2007	2	0						
163	1			311	867	0	355	5	103	2022	0	0						
164	1			308	798	0	359	3	82	2018	0	0						
165	1			316	743	0	357	1	137	2053	0	0						
166	1			312	849	0	385	2	113	2141	2	0						
167	1			296	827	0	372	3	113	2020	1	0						
168	1			302	844	0	396	5	124	2037	2	0						
169	1			308	807	0	385	1	98	1996	0	0						
170	1			330	820	0	348	4	103	2006	0	0						
171	1			340	799	0	371	0	95	2037	1	1						
172	1			285	775	0	341	3	95	2023	1	2						
173	1			337	880	0	344	5	120	2071	0	0						
174	1			313	782	0	378	3	104	2057	0	2						
175	1			282	801	0	326	5	102	2066	0	0						
176	1			283	798	0	321	3	107	2061	1	0						
177	1			281	792	0	368	4	97	2068	0	0						
178	1			290	731	1	328	4	90	2007	0	0						
179	1			283	776	0	330	5	112	2096	0	0						
180	1			308	789	0	376	1	105	2062	2	0						
181	1			327	776	0	366	3	83	2051	0	1						
182	1			325	823	0	386	3	103	1960	0	0						
183	1			312	825	0	391	3	103	2077	0	0						
184	1			307	833	0	347	2	105	2115	0	2						
185	1			304	773	0	383	2	102	2064	1	0						
186	1			277	774	0	376	5	78	1990	1	0						
187	1			268	805	0	338	6	95	2009	0	0						
188	1			301	786	0	365	2	97	2009	1	0						
189	1			301	781	0	325	3	111	2037	0	0						
190	1			290	773	0	346	3	94	2094	0	1						
191	1			281	790	0	358	2	111	2109	1	0						
192	1			305	765	0	360	6	113	2053	0	1						
193	1			307	831	0	353	2	101	2108	0	1						
194	1			278	857	1	358	2	97	2087	0	0						
195	1			274	796	0	352	3	114	2085	1	0						
196	1			280	791	0	356	4	82	2117	0	0						
197	1			265	762	0	380	4	94	2035	0	0						
198	1			297	785	0	408	6	116	2034	0	0						
199	1			280	790	0	359	2	110	2058	1	0						
200	1			311	842	0	366	6	86	2041	1	0						
201	1			284	741	0	372	2	109	2083	0	0						
202	1			270	818	0	383	4	106	1991	0	0						
203	1			301	752	0	393	2	112	2048	0	0						
204	1			291	775	0	363	8	121	2031	1	0						
205	1			287	777	0	376	7	108	2081	1	0						
206	1			285	781	0	357	3	124	2068	0	0						
207	1			273	787	0	364	1	98	2083	0	0						
208	1			253	771	0	371	4	110	2000	0	0						
209	1			278	743	0	325	5	91	2130	0	0						
210	1			275	788	0	365	7	97	2000	0	1						
211	1			303	741	0	377	0	94	2054	0	0						
212	1			294	771	0	328	0	93	2092	0	1						
213	1			262	739	0	359	4	121	2012	0	0						
214	1			298	806	0	393	2	110	2104	1	0						
215	1			274	786	0	345	3	127	2089	2	0						
216	1			315	765	0	372	2	110	2135	2	0						
217	1			288	745	0	352	4	100	2094	1	0						
218	1			272	819	0	364	4	99	2134	1	0						
219	1			273	739	0	384	3	84	2074	0	0						
220	1			303	788	0	389	1	77	2173	0	0						
221	1			270	779	0	384	3	85	2117	1	0						
222	1			291	727	0	395	1	99	2122	0	0						
223	1			260	765	0	415	2	119	2217	0	1						
224	1			258	783	0	400	4	91	2248	0	0						
225	1			280	749	0	366	4	118	2164	0	1						
226	1			247	761	0	354	1	116	2167	0	0						
227	1			269	787	0	371	2	132	2117	0	0						
228	1			266	792	0	380	4	107	2149	1	0						
229	1			272	756	1	370	8	104	2097	0	1						
230	1			301	755	0	338	4	131	2174	0	2						
231	1			256	711	0	395	3	120	2102	0	1						
232	1			260	709	0	337	1	105	2256	0	0						
233	1			244	735	0	342	5	109	2105	0	0						
234	1			254	751	0	348	8	102	2171	2	0						
235	1			283	731	0	384	3	106	2189	0	2						
236	1			235	663	0	364	5	108	2255	0	1						
237	1			266	719	0	342	3	111	2202	1	1						
238	1			256	693	0	358	3	104	2174	0	0						
239	1			270	728	0	382	4	107	2257	0	0						
240	1			230	740	0	392	3	93	2327	1	1						
241	1			258	722	0	391	5	107	2217	2	0						
242	1			234	720	0	405	5	122	2338	0	0						
243	1			226	683	0	390	7	102	2362	1	0						
244	1			261	708	0	403	1	112	2284	0	3						
245	1			249	700	0	384	3	110	2362	1	0						
246	1			227	710	0	404	3	115	2484	1	2						
247	1			232	670	0	420	2	117	2376	0	0						
248	1			226	656	0	395	2	112	2491	1	0						
249	1			216	679	0	404	3	136	2497	2	0						
250	1			240	670	0	401	2	127	2501	0	1						
251	1			201	642	0	432	0	122	2499	0	0						
252	1			223	611	0	421	5	139	2594	0	1						
253	1			191	688	0	421	1	120	2557	0	1						
254	1			257	606	0	433	4	136	2650	0	0						
255	1			202	625	0	427	1	117	2758	0	0						
256	1			208	618	0	439	2	117	2809	0	0						
257	1			211	589	0	444	0	134	2850	1	0						
258	1			199	558	0	418	1	163	2766	2	0						
259	1			165	539	0	461	3	145	2950	1	0						
260	1			185	467	0	421	4	111	2942	0	0						
261	1			144	529	0	447	1	155	3065	1	1						
262	1			131	443	0	395	1	150	3208	0	1						
263	1			106	428	0	435	0	141	3150	0	0						
264	1			125	401	0	427	1	155	3326	1	0						
265	1			88	414	0	419	0	132	3392	1	0						
266	1			77	346	0	397	1	154	3653	1	4						
267	1			57	345	0	359	0	160	3664	0	0						
268	1			47	275	0	349	0	164	3780	3	1						
269	1			38	227	0	295	0	145	3737	1	1						
270	1			18	223	0	313	0	143	3763	1	1						
271	1			17	166	0	223	0	126	3716	1	3						
272	1			8	121	0	237	0	127	3719	3	2						
273	1			8	92	0	197	0	98	3566	1	2						
274	1			5	66	0	182	0	72	3255	1	0						
275	1			5	53	0	134	0	67	2787	5	1						
276	1			3	29	0	135	0	43	2371	0	3						
277	1			4	32	0	129	0	12	1877	4	5						
278	1			2	36	0	106	0	15	1310	5	3						
279	1			2	18	0	93	0	10	876	1	2						
280	1			4	12	0	53	0	2	584	3	5						
281	1			4	15	0	31	0	3	334	6	2						
282	1			1	22	0	31	0	3	229	0	0						
283	1			5	15	0	20	0	3	93	1	0						
284	1			1	23	0	7	0	4	87	0	0						
285	1			2	21	0	11	0	3	79	1	0						
286	1			1	18	0	14	0	2	102	0	0						
287	1			1	16	0	3	0	0	71	0	0						
288	1			2	12	0	7	0	4	55	0	0						
289	1			2	16	0	8	0	3	64	0	0						
290	1			3	17	0	6	0	0	76	0	0						
291	1			1	14	0	9	0	2	76	0	0						
292	1			1	12	0	8	0	1	61	0	0						
293	1			4	17	0	12	1	4	64	0	0						
294	1			4	17	0	11	0	2	64	0	0						
295	1			2	33	0	7	0	1	71	0	0						
296	1			0	12	0	3	0	3	82	0	0						
297	1			3	13	0	8	0	1	69	0	0						
298	1			1	17	0	4	0	0	79	0	0						
299	1			4	19	0	4	0	0	71	0	0						
300	1			2	13	0	5	0	2	61	0	0						
301	0			0	0	0	0	0	0	0	0	0						
SUM	==>			80434	212067	16	100120	842	29175	597272	144	115						
