5000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
288	1	43373,2	93,8145	0	0	0	0	0	0	0	4248	50	18	11	148	697	1082	0
289	1	25459	96,7451	9,046	0	0	0	0	0	0	1785	47	12	11	143	708	941	0
290	1	19764,6	94,6826	6,396	0	0	0	0	0	0	991	45	10	11	121	731	913	0
291	1	18156	92,4375	3,461	0	0	0	0	0	0	671	45	11	6	143	672	932	0
292	1	18136,4	92,0498	9,258	0	0	0	0	0	0	715	42	8	9	128	717	965	0
293	1	18527,5	92,8486	0	0	0	0	0	0	0	685	48	14	5	146	674	938	0
294	1	18993,5	97,3223	13,24	0	0	0	0	0	0	738	55	16	9	163	725	918	0
295	1	18257,1	88,915	0	0	0	0	0	0	0	678	48	13	5	133	691	850	0
296	1	17951,1	92,0391	0	0	0	0	0	0	0	714	41	10	8	129	659	893	0
297	1	17900,2	95,085	14,16	0	0	0	0	0	0	694	38	12	12	124	669	899	0
298	1	17587,3	85,8428	6,477	0	0	0	0	0	0	734	39	7	5	134	655	869	0
299	1	17185,8	86,3809	0	0	0	0	0	0	0	668	31	12	6	110	695	874	0
300	1	17701,3	83,127	6,453	0	0	0	0	0	0	692	42	17	8	133	650	966	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMM:	981307000	205704	4535	25	244,7	0	0	0	0	6412500	167759	39178	82395	440468	1485751	2087515	0	
ZONE	MED	C10	C11	N12	N13	O13	O14	O15	F17	F18								
1	1	141	384	1	174	0	50	877	0	1								
2	1	171	398	0	163	1	44	914	0	0								
3	1	185	392	0	153	4	56	919	0	0								
4	1	164	428	0	187	0	58	942	0	0								
5	1	174	400	0	183	1	42	957	0	0								
6	1	177	377	0	175	1	54	919	2	0								
7	1	148	425	0	165	3	47	924	0	0								
8	1	146	401	0	171	1	43	875	0	0								
9	1	169	397	0	181	2	40	915	0	0								
10	1	173	389	0	173	1	44	971	0	0								
11	1	148	412	0	150	3	66	1009	0	0								
12	1	186	401	0	150	3	39	921	0	1								
13	1	161	443	0	168	2	36	900	0	0								
14	1	152	376	0	183	3	48	956	0	0								
15	1	177	437	0	178	1	43	899	0	0								
16	1	162	397	0	184	2	45	927	0	0								
17	1	189	426	0	183	1	40	955	1	0								
18	1	170	421	1	148	2	45	973	0	0								
19	1	147	409	0	206	0	62	939	0	0								
20	1	166	458	0	178	3	54	952	0	0								
21	1	188	442	0	140	0	44	917	1	0								
22	1	204	423	0	152	1	39	977	0	0								
23	1	167	412	0	184	0	53	913	0	1								
24	1	159	389	0	204	1	40	984	0	0								
25	1	187	378	0	151	4	52	918	0	1								
26	1	171	436	0	174	0	54	958	0	0								
27	1	181	347	0	165	2	43	940	0	0								
28	1	145	404	0	185	4	58	894	0	0								
29	1	174	399	0	152	1	49	973	0	1								
30	1	189	408	0	190	2	54	956	0	0								
31	1	154	403	0	181	1	51	949	0	0								
32	1	151	499	0	195	3	43	1021	1	0								
33	1	163	387	0	173	1	69	1002	0	1								
34	1	152	450	0	177	1	56	990	0	0								
35	1	165	391	0	181	1	51	928	0	0								
36	1	169	412	0	143	0	55	954	1	0								
37	1	172	380	0	163	1	50	970	0	1								
38	1	151	406	0	194	1	56	984	0	0								
39	1	162	400	0	170	2	60	971	0	0								
40	1	160	409	0	168	2	49	975	0	0								
41	1	161	446	1	175	4	45	933	0	0								
42	1	165	369	0	178	1	43	976	1	0								
43	1	156	411	0	180	1	51	921	0	0								
44	1	151	448	0	183	2	44	972	0	0								
45	1	160	388	0	165	1	55	997	0	0								
46	1	163	421	0	187	2	51	963	0	0								
47	1	165	354	0	175	1	51	1022	0	0								
48	1	179	404	0	184	1	45	940	0	0								
49	1	158	449	0	190	0	53	992	0	1								
50	1	159	410	0	187	0	44	948	0	0								
51	1	175	420	0	217	2	59	981	1	0								
52	1	144	407	0	183	4	46	1025	0	0								
53	1	173	417	0	182	1	59	1024	0	0								
54	1	166	439	0	166	2	50	917	0	0								
55	1	149	395	0	186	2	36	957	0	0								
56	1	184	426	0	189	0	57	985	1	0								
57	1	158	415	0	176	2	45	1032	0	0								
58	1	159	404	0	206	4	44	948	1	0								
59	1	154	423	0	171	2	45	987	0	0								
60	1	136	427	0	176	0	47	938	0	0								
61	1	154	433	0	156	2	58	988	0	0								
62	1	164	404	0	202	0	41	984	0	0								
63	1	173	394	0	176	1	44	939	0	0								
64	1	164	433	0	205	3	49	1077	0	0								
65	1	183	400	0	183	0	55	1022	0	0								
66	1	171	452	0	153	1	44	949	0	0								
67	1	184	447	0	181	1	55	1025	0	0								
68	1	165	399	0	171	0	68	1026	0	0								
69	1	150	416	0	168	1	54	1012	0	0								
70	1	177	421	0	183	1	48	1036	0	2								
71	1	178	408	1	202	4	42	981	0	1								
72	1	160	445	0	205	3	40	973	0	0								
73	1	164	388	0	185	4	50	1017	1	0								
74	1	163	435	0	194	3	57	1020	1	1								
75	1	154	429	0	189	0	51	1078	0	0								
76	1	150	423	0	166	1	57	985	0	0								
77	1	162	402	0	187	3	46	1056	0	0								
78	1	167	429	0	195	1	61	989	1	1								
79	1	179	413	0	156	6	43	984	0	0								
80	1	164	421	0	178	1	62	1010	0	0								
81	1	170	404	0	192	2	59	995	0	0								
82	1	171	432	0	155	1	39	1040	0	0								
83	1	162	430	1	183	4	55	961	0	0								
84	1	177	402	0	194	3	46	1051	1	0								
85	1	165	439	0	166	0	63	998	0	0								
86	1	174	395	0	197	1	56	1006	0	0								
87	1	169	433	0	211	0	47	1032	0	1								
88	1	170	402	0	171	2	57	1008	0	0								
89	1	152	399	0	152	3	56	1020	0	1								
90	1	142	385	0	192	2	49	969	0	0								
91	1	178	432	0	193	5	56	1086	0	0								
92	1	170	421	0	182	3	55	1021	1	0								
93	1	153	412	0	199	1	43	990	1	0								
94	1	160	433	0	169	3	55	1065	0	0								
95	1	135	434	0	175	1	52	985	0	0								
96	1	138	396	0	181	1	49	1059	0	1								
97	1	139	424	0	162	0	45	1008	0	0								
98	1	159	409	0	185	2	53	1008	1	0								
99	1	170	440	0	176	1	51	977	0	0								
100	1	156	396	0	157	2	55	1022	0	0								
101	1	187	447	0	199	2	53	1007	0	0								
102	1	145	435	0	168	2	48	993	0	0								
103	1	153	425	0	172	2	48	1016	0	0								
104	1	176	450	0	190	2	52	1037	0	0								
105	1	154	421	0	179	3	52	1029	1	0								
106	1	163	382	0	193	2	59	1043	1	0								
107	1	157	442	0	180	0	50	1020	0	0								
108	1	176	419	0	168	4	46	1020	0	0								
109	1	157	400	0	178	1	55	1040	0	0								
110	1	168	407	0	161	2	58	953	0	0								
111	1	147	411	0	190	1	52	994	0	0								
112	1	144	409	0	189	3	57	1023	1	0								
113	1	171	419	0	187	1	44	998	0	0								
114	1	172	433	0	172	0	51	1014	0	0								
115	1	176	392	0	169	1	57	1001	1	0								
116	1	149	431	0	176	2	44	1014	1	0								
117	1	158	371	0	178	3	55	1051	0	0								
118	1	157	441	0	169	1	52	982	0	0								
119	1	166	416	0	172	1	53	1013	0	1								
120	1	157	416	0	193	0	58	986	0	0								
121	1	171	419	0	153	3	54	1001	0	0								
122	1	152	431	0	193	1	48	1033	1	0								
123	1	171	371	0	163	3	48	999	1	0								
124	1	170	398	0	190	0	50	1062	0	0								
125	1	157	396	0	180	1	57	1030	0	0								
126	1	189	387	0	170	0	38	1018	0	0								
127	1	188	404	0	186	2	54	1031	0	0								
128	1	165	380	0	160	0	54	970	0	0								
129	1	156	386	0	178	2	49	1011	0	0								
130	1	135	426	1	171	1	48	1044	0	0								
131	1	161	410	0	188	2	55	1003	0	0								
132	1	152	424	0	190	1	72	965	0	0								
133	1	170	428	0	172	1	53	1032	0	0								
134	1	143	421	0	178	2	51	1005	0	0								
135	1	163	390	0	188	1	47	961	0	1								
136	1	160	426	0	185	2	52	1065	0	0								
137	1	136	385	0	166	0	57	1012	0	0								
138	1	162	438	0	166	2	58	989	0	0								
139	1	137	396	1	170	1	44	981	1	0								
140	1	152	404	0	198	1	47	1027	0	0								
141	1	150	395	0	154	2	58	989	0	0								
142	1	173	418	0	179	1	55	994	1	0								
143	1	145	422	0	180	1	53	1008	0	0								
144	1	138	395	0	173	1	57	1021	1	0								
145	1	161	418	0	176	2	46	1073	0	1								
146	1	148	436	0	158	5	50	981	0	0								
147	1	147	391	0	199	2	64	1070	0	0								
148	1	156	404	0	176	2	51	944	0	0								
149	1	146	397	0	185	2	48	997	0	0								
150	1	179	404	1	203	2	51	997	0	0								
151	1	161	396	0	174	2	46	993	0	0								
152	1	163	382	0	179	0	50	1007	0	0								
153	1	134	389	0	151	2	61	986	0	0								
154	1	170	415	0	185	2	60	1006	0	0								
155	1	145	427	0	163	0	57	987	0	1								
156	1	159	400	0	201	3	54	1038	1	0								
157	1	152	419	0	203	3	48	1068	0	0								
158	1	156	424	0	203	0	53	1063	0	0								
159	1	149	417	0	173	2	48	1028	0	1								
160	1	138	384	0	170	1	45	1040	0	1								
161	1	161	470	0	177	1	50	1055	1	0								
162	1	170	370	0	201	4	45	1027	0	0								
163	1	167	388	0	173	1	62	1012	0	0								
164	1	147	410	0	179	2	37	1041	0	0								
165	1	154	410	0	183	0	37	1077	0	0								
166	1	174	381	0	180	3	48	1053	0	1								
167	1	142	420	0	175	2	53	1071	1	0								
168	1	167	397	1	143	1	51	1071	0	0								
169	1	154	403	0	176	2	52	1021	0	0								
170	1	140	390	0	168	2	43	1051	0	0								
171	1	146	389	0	157	2	46	1053	0	0								
172	1	151	404	0	188	2	59	1068	0	0								
173	1	147	387	0	189	0	46	1004	0	0								
174	1	156	390	0	174	1	51	1019	0	0								
175	1	156	363	0	163	1	51	969	2	0								
176	1	166	409	0	170	6	45	991	0	0								
177	1	139	409	0	179	2	60	1006	1	0								
178	1	162	409	0	198	0	51	1028	0	0								
179	1	154	394	0	194	0	56	1019	0	0								
180	1	165	373	0	190	2	51	1016	0	0								
181	1	139	422	0	202	0	47	994	0	0								
182	1	166	371	0	169	2	42	1002	1	1								
183	1	154	408	0	187	4	36	1021	0	0								
184	1	143	360	0	164	1	39	1060	0	0								
185	1	163	379	0	165	3	48	951	0	0								
186	1	154	400	0	173	5	49	1043	1	0								
187	1	135	380	0	163	0	40	985	0	0								
188	1	139	420	0	171	1	57	972	0	0								
189	1	135	391	0	193	0	42	986	1	0								
190	1	154	392	0	165	1	57	1069	2	0								
191	1	156	391	0	179	2	52	1008	0	0								
192	1	165	383	0	181	2	63	1034	0	0								
193	1	131	399	0	175	0	51	1101	0	0								
194	1	132	414	0	189	1	53	1043	0	1								
195	1	157	394	0	184	6	58	1003	0	0								
196	1	165	376	0	198	3	59	1062	0	1								
197	1	138	381	0	188	2	62	1010	1	0								
198	1	138	397	0	173	1	45	1038	0	0								
199	1	144	386	0	177	4	51	1090	0	1								
200	1	147	365	0	170	1	49	1001	0	0								
201	1	150	385	0	165	3	65	1063	1	0								
202	1	163	367	0	173	1	53	1033	0	0								
203	1	154	367	0	182	0	40	1054	0	1								
204	1	133	388	0	165	0	51	1033	0	0								
205	1	139	408	0	160	0	50	973	0	0								
206	1	159	365	0	177	1	48	1018	0	1								
207	1	156	403	0	153	1	59	1027	0	0								
208	1	132	401	0	186	2	54	1030	0	0								
209	1	149	382	0	183	1	48	1036	0	0								
210	1	156	373	0	208	1	52	1057	0	0								
211	1	140	408	0	181	0	65	1090	0	1								
212	1	120	372	0	169	1	62	956	1	0								
213	1	153	370	0	152	0	47	1086	0	0								
214	1	133	380	0	200	1	49	1094	0	0								
215	1	145	372	0	228	1	52	1021	0	0								
216	1	125	381	0	168	0	45	1079	0	0								
217	1	138	376	0	203	3	59	1103	0	0								
218	1	149	391	0	194	1	61	999	0	0								
219	1	155	402	0	204	1	47	1097	0	1								
220	1	151	371	0	189	1	58	1001	0	0								
221	1	143	323	1	201	1	54	1090	0	0								
222	1	135	376	0	168	3	51	1161	0	0								
223	1	156	382	0	196	1	44	1052	0	0								
224	1	157	374	0	184	2	49	1118	0	0								
225	1	126	372	0	171	3	37	1054	0	1								
226	1	138	368	0	172	2	51	1069	0	1								
227	1	140	348	0	216	4	47	1103	0	0								
228	1	123	404	0	188	0	42	1061	0	0								
229	1	134	383	0	197	1	52	1033	0	0								
230	1	158	353	0	198	0	59	1073	1	1								
231	1	128	363	0	186	1	51	1065	0	0								
232	1	118	352	0	219	0	40	1060	0	1								
233	1	128	362	0	181	7	59	1105	1	0								
234	1	144	381	0	177	1	43	1052	0	0								
235	1	144	368	0	196	1	47	1095	0	0								
236	1	129	364	0	189	0	65	1101	0	0								
237	1	124	351	0	178	2	40	1079	0	0								
238	1	126	361	0	180	3	54	1102	2	0								
239	1	134	395	0	170	0	60	1072	0	0								
240	1	128	391	0	168	0	60	1119	0	0								
241	1	130	324	0	174	2	52	1124	0	0								
242	1	113	336	0	208	0	54	1141	0	0								
243	1	117	339	0	190	2	59	1119	0	2								
244	1	123	356	0	182	0	63	1159	0	0								
245	1	110	336	0	194	2	57	1153	0	0								
246	1	126	342	0	183	2	57	1218	0	0								
247	1	117	313	0	218	3	74	1220	0	0								
248	1	143	356	0	195	2	60	1197	0	0								
249	1	120	314	0	209	2	56	1261	0	0								
250	1	118	311	0	193	1	57	1298	0	0								
251	1	100	324	0	198	1	61	1237	0	0								
252	1	115	319	0	191	1	73	1258	1	0								
253	1	119	329	0	227	1	69	1332	1	0								
254	1	131	308	0	219	1	78	1364	0	1								
255	1	108	317	0	234	2	77	1309	2	0								
256	1	99	263	0	231	2	73	1448	1	0								
257	1	116	289	0	217	1	62	1380	0	0								
258	1	98	274	0	216	0	63	1443	0	0								
259	1	83	240	0	208	0	61	1506	0	0								
260	1	83	244	0	218	0	91	1503	1	0								
261	1	78	266	0	225	2	64	1534	0	0								
262	1	62	257	0	228	1	68	1600	0	1								
263	1	42	233	0	191	1	72	1675	1	1								
264	1	56	212	0	223	2	78	1706	1	0								
265	1	41	186	0	199	0	93	1682	0	1								
266	1	42	165	0	212	0	82	1649	0	0								
267	1	23	163	0	197	0	79	1774	0	2								
268	1	23	143	0	176	0	88	1794	0	1								
269	1	13	122	0	142	0	74	1867	0	1								
270	1	7	105	0	149	0	76	1959	1	0								
271	1	12	66	0	110	0	60	1890	2	0								
272	1	6	63	0	97	0	67	1897	3	0								
273	1	2	49	0	95	0	55	1804	2	2								
274	1	2	31	0	78	0	32	1617	1	0								
275	1	4	21	0	89	0	29	1390	1	1								
276	1	1	10	0	52	0	18	1167	1	3								
277	1	2	12	0	66	0	13	873	2	3								
278	1	0	17	0	49	0	8	636	2	1								
279	1	1	6	0	46	0	3	405	2	3								
280	1	1	5	0	28	0	2	294	0	5								
281	1	0	7	0	29	0	2	171	1	1								
282	1	1	7	0	9	0	1	101	3	0								
283	1	2	10	0	8	0	1	79	1	0								
284	1	2	8	0	2	0	2	37	0	0								
285	1	1	11	0	2	0	0	37	2	0								
286	1	1	10	0	2	0	0	43	0	0								
287	1	1	9	0	3	0	1	32	0	0								
288	1	2	4	0	4	0	1	42	0	0								
289	1	4	6	0	5	0	0	27	0	0								
290	1	0	4	0	1	0	0	35	0	0								
291	1	3	7	0	4	0	1	41	0	0								
292	1	1	6	0	4	0	1	36	0	0								
293	1	1	9	0	3	0	0	46	0	0								
294	1	1	11	0	5	0	1	36	0	0								
295	1	1	8	0	1	0	0	28	0	0								
296	1	0	4	0	3	0	1	25	0	0								
297	1	1	8	0	3	0	1	21	0	0								
298	1	1	3	0	3	0	0	41	0	0								
299	1	2	6	0	0	0	2	30	0	0								
300	1	0	9	0	4	0	0	43	0	0								
301	0	0	0	0	0	0	0	0	0	0								
SUM	==>	40312	105270	10	49841	416	14590	297964	77	64								
