10000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
278	1	19808800	1918,86	268,5	0	0	0	0	0	0	919852	511	59	56	1622	14882	50585	0
279	1	17490600	1510	201,2	0	0	0	0	0	0	988438	412	44	45	1233	11598	49394	0
280	1	14247400	1056,98	61,76	0	0	0	0	0	0	954698	300	33	27	827	8341	44543	0
281	1	10567000	745,726	78,57	0	0	0	0	0	0	818937	210	39	20	619	5894	35981	0
282	1	7078060	527,062	107,6	0	0	0	0	0	0	620352	137	33	23	476	4136	26123	0
283	1	4251180	376,385	22,21	0	0	0	0	0	0	415819	114	34	25	368	2838	17269	0
284	1	2277280	265,278	16,19	0	0	0	0	0	0	244184	100	30	18	321	2051	10462	0
285	1	1086380	240,723	16,77	0	0	0	0	0	0	125226	80	26	15	305	1649	6144	0
286	1	470406	226,107	9,954	0	0	0	0	0	0	57013	101	19	21	298	1648	3795	0
287	1	191264	205,444	9,876	0	0	0	0	0	0	22602	96	17	17	275	1518	2618	0
288	1	86469,8	199,636	0	0	0	0	0	0	0	8591	111	24	17	281	1529	2201	0
289	1	49854,2	200,597	3,254	0	0	0	0	0	0	3551	91	20	16	263	1546	1904	0
290	1	39801,4	197,579	6,485	0	0	0	0	0	0	1870	87	31	10	298	1456	1993	0
291	1	38096,1	183,741	0	0	0	0	0	0	0	1569	97	36	18	256	1347	1861	0
292	1	36793,4	184,838	0	0	0	0	0	0	0	1403	105	17	22	251	1429	1822	0
293	1	37334,7	199,667	13,83	0	0	0	0	0	0	1428	113	38	17	284	1456	1991	0
294	1	36533,4	169,508	0,2036	0	0	0	0	0	0	1370	93	35	10	247	1352	1813	0
295	1	36858	189,564	1,297	0	0	0	0	0	0	1436	100	33	16	279	1438	1809	0
296	1	35633,9	182,252	2,383	0	0	0	0	0	0	1377	83	25	18	268	1408	1846	0
297	1	35801,9	179,83	17,44	0	0	0	0	0	0	1343	79	26	15	268	1393	1826	0
298	1	35818,2	181,746	5,271	0	0	0	0	0	0	1405	92	23	11	270	1333	1797	0
299	1	35610,5	173,819	2,14	0	0	0	0	0	0	1344	97	28	16	273	1304	1718	0
300	1	34961,4	187,147	6,067	0	0	0	0	0	0	1296	72	26	15	268	1383	1769	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMM:	1962430000	411197	9011	45	457,7	0	0	0	0	12827136	334011	78323	164901	875927	2969784	4177137	0	
ZONE	MED		C10	C11	N12	N13	O13	O14	O15	F17	F18							
1	1		339	796	0	345	0	97	1833	0	1							
2	1		292	784	0	357	5	87	1778	0	0							
3	1		305	736	0	327	2	99	1867	1	0							
4	1		333	790	0	341	3	92	1812	1	1							
5	1		338	826	0	325	5	91	1830	0	0							
6	1		327	797	0	338	3	98	1791	0	0							
7	1		292	796	0	355	2	96	1864	1	0							
8	1		347	836	0	364	2	95	1882	1	0							
9	1		331	801	0	333	3	123	1805	1	0							
10	1		313	800	0	345	1	104	1915	0	0							
11	1		332	789	0	375	1	106	1817	1	0							
12	1		318	826	0	325	3	89	1909	0	0							
13	1		312	807	0	331	4	117	1848	0	0							
14	1		331	818	0	368	4	99	1891	0	0							
15	1		341	770	0	347	1	91	1881	0	0							
16	1		329	797	0	359	1	90	1898	0	1							
17	1		318	811	1	350	1	100	1822	0	0							
18	1		330	794	0	335	2	110	1994	1	0							
19	1		321	813	0	359	4	82	1850	1	0							
20	1		338	867	0	372	5	107	1862	0	0							
21	1		345	795	0	305	3	105	1893	0	0							
22	1		315	827	0	343	0	86	1892	0	1							
23	1		331	820	0	320	4	105	1870	1	0							
24	1		292	841	0	375	2	106	1869	1	1							
25	1		307	844	0	349	4	93	1963	0	0							
26	1		334	805	0	350	3	109	1905	0	0							
27	1		336	806	0	368	4	111	1915	0	0							
28	1		317	807	0	339	0	109	1938	0	0							
29	1		328	811	0	372	1	99	1936	0	0							
30	1		350	820	0	340	2	111	1956	0	0							
31	1		326	822	0	367	4	109	1960	0	0							
32	1		328	849	0	364	5	106	1901	0	0							
33	1		335	827	0	334	2	114	1908	1	0							
34	1		357	843	0	375	2	89	1966	0	0							
35	1		335	807	0	326	2	97	1965	0	0							
36	1		334	806	0	364	5	89	1908	1	1							
37	1		334	816	0	380	3	93	2054	2	0							
38	1		336	844	0	363	2	98	1959	0	0							
39	1		338	800	0	366	5	100	1962	1	0							
40	1		320	807	0	341	3	106	1898	0	0							
41	1		341	850	0	375	7	105	1987	1	0							
42	1		341	766	0	381	0	110	1984	1	0							
43	1		319	831	0	377	2	94	2017	0	0							
44	1		353	798	0	335	5	96	1989	0	0							
45	1		336	818	0	338	1	109	1972	0	0							
46	1		327	792	1	342	3	101	1948	0	1							
47	1		308	779	0	373	2	112	1937	0	0							
48	1		332	831	0	403	0	95	1953	0	0							
49	1		312	832	0	349	3	104	2020	1	1							
50	1		331	809	0	365	2	112	1866	0	0							
51	1		326	840	0	372	1	84	1952	0	0							
52	1		325	767	0	331	3	104	1966	0	0							
53	1		374	859	0	349	3	110	1964	1	0							
54	1		333	839	0	360	2	91	1905	0	1							
55	1		351	870	0	327	0	103	1921	2	0							
56	1		316	823	0	346	2	119	2007	0	0							
57	1		367	817	1	370	2	106	1991	2	0							
58	1		287	825	1	373	5	100	2039	1	0							
59	1		322	829	0	387	1	112	1997	0	0							
60	1		341	853	0	344	7	90	1964	0	0							
61	1		302	862	0	362	6	96	2041	0	1							
62	1		361	878	0	363	4	91	2009	0	0							
63	1		340	855	0	348	5	107	2113	1	0							
64	1		355	871	0	344	2	100	2024	0	1							
65	1		339	837	0	370	5	106	1971	0	0							
66	1		333	816	0	355	3	107	1999	0	0							
67	1		271	785	0	389	1	106	2004	0	0							
68	1		340	814	0	382	3	102	2017	0	0							
69	1		337	845	0	367	5	93	1997	0	0							
70	1		332	853	0	372	2	99	1954	0	0							
71	1		295	817	0	355	4	113	1987	0	0							
72	1		310	822	1	361	2	98	2074	0	0							
73	1		340	798	0	321	3	90	2024	1	1							
74	1		321	792	0	350	4	94	1960	0	0							
75	1		335	761	0	335	6	99	1992	0	0							
76	1		352	793	0	358	6	116	1948	0	0							
77	1		328	795	0	338	3	89	2047	0	0							
78	1		326	876	0	355	3	123	2000	0	0							
79	1		310	810	0	354	7	107	2046	0	1							
80	1		367	818	0	390	3	90	1925	1	0							
81	1		324	890	0	350	1	113	2071	0	0							
82	1		346	845	0	366	4	91	2018	0	0							
83	1		322	887	0	360	8	107	1977	0	2							
84	1		351	801	0	349	2	115	1995	0	1							
85	1		308	862	0	364	6	94	1964	0	1							
86	1		306	855	0	377	4	113	1979	0	0							
87	1		317	800	0	388	2	111	1972	0	1							
88	1		343	820	0	390	4	94	2055	0	0							
89	1		330	783	0	331	3	112	2029	2	1							
90	1		299	831	0	429	0	110	2059	0	0							
91	1		339	823	0	420	3	99	1936	0	0							
92	1		308	852	0	358	8	109	1978	1	0							
93	1		344	846	0	353	5	93	2009	3	2							
94	1		339	845	0	348	6	131	2054	1	0							
95	1		302	844	0	326	4	101	2078	0	0							
96	1		340	827	0	356	2	100	2027	0	0							
97	1		349	832	0	351	4	97	2059	1	0							
98	1		330	829	0	385	4	98	2048	0	0							
99	1		288	806	0	366	2	122	2069	0	0							
100	1		312	843	0	383	2	105	2048	0	1							
101	1		313	849	1	379	3	96	1950	0	1							
102	1		350	830	0	390	3	102	1967	1	0							
103	1		320	794	0	367	4	92	2036	1	1							
104	1		368	800	0	350	3	99	2039	0	1							
105	1		321	865	0	366	3	105	2010	0	0							
106	1		341	813	0	372	5	110	1991	1	1							
107	1		322	778	1	352	2	109	1996	0	2							
108	1		344	732	0	328	1	90	1991	1	0							
109	1		321	872	0	349	4	107	2090	0	1							
110	1		321	790	0	370	4	94	2073	1	0							
111	1		328	806	0	407	4	92	2007	1	1							
112	1		357	848	0	367	4	94	1996	0	0							
113	1		324	793	0	385	2	91	1935	0	1							
114	1		315	841	0	357	4	87	1966	0	0							
115	1		315	806	0	373	3	107	1987	0	0							
116	1		336	852	0	346	3	103	2059	1	1							
117	1		333	830	0	361	6	128	2041	2	1							
118	1		317	837	0	359	4	89	2065	0	1							
119	1		321	844	0	360	3	102	1972	1	0							
120	1		312	737	0	305	1	91	2066	0	0							
121	1		324	816	0	366	1	109	2053	0	1							
122	1		309	871	0	374	2	107	2001	0	0							
123	1		302	774	0	342	5	103	2037	0	0							
124	1		294	814	0	385	2	106	2051	2	1							
125	1		364	814	0	365	5	100	1972	2	0							
126	1		302	815	0	383	1	93	2061	1	0							
127	1		317	776	0	359	4	97	2048	0	0							
128	1		290	775	1	360	2	102	1997	1	2							
129	1		334	794	0	382	0	93	2057	1	1							
130	1		319	795	0	336	2	97	2060	0	0							
131	1		330	725	0	369	3	99	1997	1	0							
132	1		299	771	0	345	3	126	2081	0	0							
133	1		291	814	0	365	1	108	2040	0	0							
134	1		304	829	0	362	4	96	2041	0	0							
135	1		316	816	0	336	1	99	2002	0	0							
136	1		316	833	0	356	2	96	2038	0	0							
137	1		320	847	0	357	4	96	2046	0	0							
138	1		327	849	0	392	5	119	2011	0	0							
139	1		279	819	1	355	2	93	1969	1	0							
140	1		320	855	0	349	2	101	2021	0	0							
141	1		298	772	0	357	2	91	2039	0	0							
142	1		303	808	0	339	7	98	2033	0	0							
143	1		322	806	0	401	3	100	2056	0	1							
144	1		308	790	0	324	5	80	2074	0	0							
145	1		294	803	0	360	2	115	2106	0	0							
146	1		314	832	0	398	9	112	2091	0	0							
147	1		314	774	0	368	4	104	2056	1	0							
148	1		332	826	0	328	5	110	2120	0	0							
149	1		360	809	0	351	3	98	2108	1	0							
150	1		368	824	0	358	4	105	2027	0	1							
151	1		289	814	0	388	7	109	2001	0	0							
152	1		309	840	0	373	1	100	2020	0	0							
153	1		322	791	0	388	2	133	2042	0	0							
154	1		341	805	0	322	1	101	2118	1	0							
155	1		271	811	1	364	8	98	2001	1	1							
156	1		329	842	0	377	1	89	1966	0	1							
157	1		307	799	0	387	2	96	2018	0	1							
158	1		320	845	0	359	1	109	1951	0	0							
159	1		302	836	0	377	3	99	2017	2	1							
160	1		314	776	0	346	2	93	2079	1	1							
161	1		304	776	0	357	2	98	2037	0	1							
162	1		264	773	0	343	0	93	2061	0	1							
163	1		304	759	0	350	7	104	2094	2	0							
164	1		318	861	0	376	2	105	2100	0	0							
165	1		304	829	0	372	5	119	2035	0	1							
166	1		316	793	0	359	5	127	2027	0	0							
167	1		299	810	0	348	3	102	2104	0	0							
168	1		287	756	0	362	1	90	2079	0	0							
169	1		274	836	0	354	3	102	1988	0	1							
170	1		282	798	0	325	3	105	2076	1	0							
171	1		283	846	0	372	0	115	2105	0	0							
172	1		302	817	1	372	0	116	2069	0	1							
173	1		299	834	0	342	4	109	2105	1	0							
174	1		310	835	0	367	6	110	2001	1	0							
175	1		308	827	0	381	1	95	2058	1	1							
176	1		310	798	0	358	5	107	1997	1	0							
177	1		290	855	0	347	1	103	2005	1	0							
178	1		278	827	0	354	0	108	2062	1	0							
179	1		327	810	0	364	3	109	2099	1	0							
180	1		248	815	1	387	5	96	1978	0	0							
181	1		287	786	0	356	5	87	2016	1	1							
182	1		312	784	0	343	3	108	2028	1	0							
183	1		308	829	0	360	4	99	2129	0	0							
184	1		288	763	0	359	2	103	2016	0	0							
185	1		302	782	0	350	2	89	2046	0	0							
186	1		295	816	0	379	2	118	2117	0	0							
187	1		277	797	0	345	1	105	2122	0	1							
188	1		316	804	0	340	4	106	2032	1	1							
189	1		289	762	0	357	0	101	2002	0	0							
190	1		283	768	0	384	2	100	2061	0	0							
191	1		282	786	0	357	5	99	1959	0	0							
192	1		298	798	0	361	3	102	2032	1	0							
193	1		332	758	0	354	2	109	2008	0	1							
194	1		291	801	0	390	3	111	2027	0	0							
195	1		288	813	0	337	3	111	2121	1	1							
196	1		303	770	0	349	3	107	2104	2	0							
197	1		310	781	1	362	7	94	1997	0	0							
198	1		279	793	0	373	3	110	1975	0	0							
199	1		289	804	0	335	7	108	2121	0	1							
200	1		277	760	0	358	4	98	1983	1	0							
201	1		281	729	0	336	1	96	2053	0	0							
202	1		266	773	0	385	5	92	2081	1	0							
203	1		279	787	0	355	3	110	2050	1	0							
204	1		301	784	0	347	4	109	2145	0	0							
205	1		306	710	0	366	4	130	2013	1	1							
206	1		280	757	0	330	4	117	2077	1	1							
207	1		310	793	0	334	1	107	2008	0	0							
208	1		294	771	0	388	1	91	2057	0	0							
209	1		301	806	0	345	6	110	2121	0	1							
210	1		268	772	0	362	4	98	2066	1	0							
211	1		283	797	0	326	7	128	2108	0	0							
212	1		285	790	0	345	5	110	2061	1	0							
213	1		278	760	0	354	2	108	2157	2	0							
214	1		291	758	0	330	2	113	2162	1	0							
215	1		291	810	0	348	2	96	2061	0	0							
216	1		273	759	0	395	1	111	2119	0	0							
217	1		256	748	0	345	1	110	2203	0	0							
218	1		276	788	0	371	4	101	2198	1	0							
219	1		253	757	0	391	1	113	2035	0	0							
220	1		270	774	0	364	9	102	2122	2	0							
221	1		266	781	0	377	0	105	2127	0	1							
222	1		253	711	0	398	5	116	2136	0	0							
223	1		266	808	0	367	2	98	2165	0	1							
224	1		274	769	0	421	1	108	2132	1	0							
225	1		301	770	0	358	3	144	2233	1	0							
226	1		256	783	0	399	4	110	2070	0	0							
227	1		261	725	1	393	3	123	2084	1	0							
228	1		297	721	0	368	2	106	2186	0	0							
229	1		266	721	0	364	4	108	2157	0	1							
230	1		261	754	0	384	2	95	2206	1	0							
231	1		251	711	0	370	3	127	2092	0	1							
232	1		270	734	0	394	1	100	2193	2	0							
233	1		266	720	0	400	5	95	2101	0	0							
234	1		235	697	0	374	6	105	2231	2	1							
235	1		264	722	0	366	5	104	2121	0	0							
236	1		242	719	0	391	4	120	2195	0	0							
237	1		265	701	0	394	2	114	2168	0	0							
238	1		261	760	0	376	3	106	2143	1	0							
239	1		238	753	0	357	5	113	2311	0	0							
240	1		243	716	0	379	2	103	2374	0	0							
241	1		257	718	0	423	2	79	2235	2	1							
242	1		249	700	0	401	4	128	2297	0	0							
243	1		242	663	0	387	5	124	2308	0	1							
244	1		278	695	0	381	1	126	2334	1	0							
245	1		241	634	0	386	7	120	2499	2	1							
246	1		248	695	0	390	8	95	2371	0	2							
247	1		228	758	0	415	3	117	2415	0	0							
248	1		235	642	0	400	1	124	2423	1	1							
249	1		196	689	0	427	1	132	2513	1	0							
250	1		222	620	0	403	4	139	2582	0	1							
251	1		223	666	1	442	2	132	2561	1	2							
252	1		219	609	0	425	3	138	2605	1	1							
253	1		205	632	0	428	1	119	2668	0	0							
254	1		209	600	0	455	5	130	2722	0	1							
255	1		228	524	0	395	2	162	2722	0	0							
256	1		192	557	0	452	6	135	2884	1	2							
257	1		199	519	0	410	2	147	2850	0	2							
258	1		179	534	0	439	0	139	2998	0	1							
259	1		183	494	0	449	1	147	2900	0	1							
260	1		172	474	0	448	3	162	3047	3	0							
261	1		186	484	0	416	5	140	3005	2	0							
262	1		144	483	0	458	1	165	3162	0	0							
263	1		147	445	0	417	1	140	3239	3	0							
264	1		111	462	0	428	1	131	3432	2	1							
265	1		96	375	0	397	0	168	3529	0	1							
266	1		96	304	0	408	2	175	3487	1	0							
267	1		62	334	0	377	0	153	3554	1	1							
268	1		48	288	0	360	0	161	3627	0	1							
269	1		36	247	0	318	0	180	3719	1	0							
270	1		18	200	0	321	0	147	3670	0	2							
271	1		19	174	0	263	0	132	3794	1	0							
272	1		12	103	0	229	0	121	3703	1	1							
273	1		6	82	0	188	0	92	3539	0	3							
274	1		3	60	0	156	0	76	3325	1	3							
275	1		3	36	0	146	0	61	2788	6	4							
276	1		1	29	0	146	0	42	2330	2	3							
277	1		3	23	0	138	0	32	1840	5	1							
278	1		1	18	0	84	0	21	1292	4	8							
279	1		3	18	0	92	0	8	919	3	0							
280	1		5	14	0	63	0	4	564	6	3							
281	1		3	20	0	33	0	3	326	4	1							
282	1		0	20	0	45	0	3	202	2	1							
283	1		5	10	0	16	0	1	145	1	1							
284	1		4	20	0	13	0	1	80	0	0							
285	1		5	19	0	11	0	1	84	0	0							
286	1		3	17	0	5	0	2	78	0	0							
287	1		2	19	0	5	0	0	69	0	0							
288	1		4	14	0	11	0	2	66	0	0							
289	1		3	16	0	6	0	3	68	0	0							
290	1		0	15	0	3	0	0	75	0	0							
291	1		2	15	0	7	0	3	74	0	0							
292	1		7	17	0	4	0	2	89	0	0							
293	1		2	16	0	6	0	1	66	0	0							
294	1		8	13	0	9	0	2	70	0	0							
295	1		2	19	0	11	0	5	71	0	0							
296	1		2	23	0	6	0	1	62	0	0							
297	1		1	17	0	7	0	1	76	0	0							
298	1		3	11	0	9	0	3	62	0	0							
299	1		5	21	0	4	0	3	63	0	0							
300	1		5	18	0	5	0	1	65	0	0							
301	0		0	0	0	0	0	0	0	0	0							
SUM	==>		80133	209971	15	100517	820	29586	597087	159	118							
