 z		  Dose		 (O14)Con.	(C10)Con.	(N13)Con.	(C11)Con.	(O15)Con.	tot.con.	(C10)Act	(C11)Act	(N13)Act	(O14)Act	(O15)Act	tot.act.	long.act.	tot.act.(2min)
(cm)	   (mGy)																 (1/cm3)															mCi/proj	
 4.9	 1.332e+00	   160.71	   523.56	   576.27	  1336.14	  3141.40	 5743.14	 1.0169e-15	 4.1033e-17	 3.6112e-17	 8.5294e-17	 9.6286e-16	 1.9935e-14	 1.1256e-15	 5.9751e-16
 5.0	 1.335e+00	   158.17	   531.01	   577.19	  1313.98	  3119.54	 5706.54	 1.0314e-15	 4.0352e-17	 3.6170e-17	 8.3942e-17	 9.5616e-16	 2.7585e-14	 1.1170e-15	 5.9340e-16
 5.1	 1.337e+00	   154.13	   528.30	   570.48	  1325.63	  3151.56	 5735.92	 1.0261e-15	 4.0710e-17	 3.5749e-17	 8.1797e-17	 9.6597e-16	 2.3974e-14	 1.1245e-15	 5.9756e-16
 5.2	 1.340e+00	   160.33	   530.94	   564.84	  1311.15	  3137.58	 5710.74	 1.0313e-15	 4.0265e-17	 3.5396e-17	 8.5091e-17	 9.6169e-16	 2.4394e-14	 1.1227e-15	 5.9574e-16
 5.3	 1.342e+00	   154.32	   525.98	   574.80	  1321.43	  3157.29	 5740.06	 1.0216e-15	 4.0581e-17	 3.6020e-17	 8.1898e-17	 9.6773e-16	 2.3415e-14	 1.1266e-15	 5.9854e-16
 5.4	 1.344e+00	   162.56	   515.82	   571.75	  1302.37	  3148.21	 5706.44	 1.0019e-15	 3.9996e-17	 3.5829e-17	 8.6273e-17	 9.6495e-16	 2.2979e-14	 1.1274e-15	 5.9750e-16
 5.5	 1.347e+00	   164.60	   524.77	   582.16	  1335.88	  3147.96	 5760.90	 1.0193e-15	 4.1025e-17	 3.6481e-17	 8.7355e-17	 9.6487e-16	 2.2582e-14	 1.1300e-15	 5.9953e-16
 5.6	 1.349e+00	   156.16	   530.53	   572.26	  1331.59	  3185.33	 5781.82	 1.0305e-15	 4.0893e-17	 3.5861e-17	 8.2878e-17	 9.7632e-16	 2.4129e-14	 1.1363e-15	 6.0348e-16
 5.7	 1.352e+00	   156.74	   531.83	   562.84	  1326.37	  3187.49	 5771.73	 1.0330e-15	 4.0733e-17	 3.5270e-17	 8.3182e-17	 9.7699e-16	 2.5383e-14	 1.1365e-15	 6.0327e-16
 5.8	 1.354e+00	   154.48	   520.41	   571.88	  1335.06	  3141.08	 5728.85	 1.0108e-15	 4.1000e-17	 3.5837e-17	 8.1983e-17	 9.6276e-16	 2.3678e-14	 1.1220e-15	 5.9615e-16
 5.9	 1.357e+00	   161.83	   534.76	   574.20	  1327.70	  3197.04	 5802.44	 1.0387e-15	 4.0774e-17	 3.5982e-17	 8.5885e-17	 9.7992e-16	 2.7202e-14	 1.1429e-15	 6.0635e-16
 6.0	 1.359e+00	   164.31	   516.52	   579.80	  1318.92	  3161.01	 5749.60	 1.0033e-15	 4.0504e-17	 3.6333e-17	 8.7203e-17	 9.6887e-16	 3.2439e-14	 1.1335e-15	 6.0088e-16
 6.1	 1.361e+00	   162.05	   529.06	   574.74	  1315.54	  3179.73	 5766.95	 1.0276e-15	 4.0400e-17	 3.6016e-17	 8.6003e-17	 9.7461e-16	 2.4127e-14	 1.1373e-15	 6.0317e-16
 6.2	 1.364e+00	   165.74	   513.69	   566.46	  1320.35	  3182.05	 5754.35	 9.9775e-16	 4.0548e-17	 3.5497e-17	 8.7963e-17	 9.7532e-16	 2.4655e-14	 1.1397e-15	 6.0346e-16
 6.3	 1.366e+00	   158.01	   531.51	   576.87	  1313.48	  3169.54	 5753.71	 1.0324e-15	 4.0337e-17	 3.6150e-17	 8.3858e-17	 9.7149e-16	 1.7038e-14	 1.1321e-15	 6.0098e-16
 6.4	 1.368e+00	   167.34	   521.90	   581.39	  1338.84	  3196.53	 5812.25	 1.0137e-15	 4.1116e-17	 3.6433e-17	 8.8807e-17	 9.7976e-16	 2.3844e-14	 1.1466e-15	 6.0755e-16
